task_id,timestamp,task_type,amount,deadline_hours,is_recurring,time_of_day,day_of_week,intervention_label,_generating_rule
synth_02501,2026-05-06T03:00:00,reminder,0.0,1.4,0,3,2,1,non_financial_but_imminent
synth_02502,2026-05-06T12:00:00,bill_payment,25.97,123.9,1,12,2,0,recurring_suppressed
synth_02503,2026-05-06T09:00:00,paperwork,0.0,14.7,0,9,6,0,non_financial_low_risk
synth_02504,2026-05-06T06:00:00,bill_payment,306.65,0.1,0,6,3,1,deadline_override
synth_02505,2026-05-06T01:00:00,paperwork,0.0,6.9,0,1,0,0,non_financial_low_risk
synth_02506,2026-05-06T17:00:00,bill_payment,33.11,70.9,1,17,2,0,recurring_suppressed
synth_02507,2026-05-06T13:00:00,bill_payment,113.98,42.4,0,13,1,0,low_amount
synth_02508,2026-05-06T19:00:00,paperwork,0.0,136.3,0,19,4,0,non_financial_low_risk
synth_02509,2026-05-06T01:00:00,bill_payment,129.25,26.0,1,1,5,0,recurring_suppressed
synth_02510,2026-05-06T17:00:00,paperwork,0.0,6.7,0,17,3,0,non_financial_low_risk
synth_02511,2026-05-06T12:00:00,bill_payment,114.81,75.4,1,12,3,0,recurring_suppressed
synth_02512,2026-05-06T22:00:00,paperwork,0.0,2.3,0,22,0,0,non_financial_low_risk
synth_02513,2026-05-06T00:00:00,bill_payment,59.2,103.6,1,0,3,0,recurring_suppressed
synth_02514,2026-05-06T23:00:00,appointment,0.0,18.5,0,23,1,0,non_financial_low_risk
synth_02515,2026-05-06T18:00:00,bill_payment,33.44,34.2,1,18,0,0,recurring_suppressed
synth_02516,2026-05-06T17:00:00,paperwork,0.0,26.5,0,17,5,0,non_financial_low_risk
synth_02517,2026-05-06T08:00:00,appointment,0.0,198.2,0,8,2,0,non_financial_low_risk
synth_02518,2026-05-06T21:00:00,bill_payment,131.22,17.0,0,21,4,0,low_amount
synth_02519,2026-05-06T06:00:00,appointment,0.0,25.1,0,6,1,0,non_financial_low_risk
synth_02520,2026-05-07T03:00:00,appointment,0.0,6.4,0,3,5,0,non_financial_low_risk
synth_02521,2026-05-07T01:00:00,appointment,0.0,0.9,0,1,4,1,non_financial_but_imminent
synth_02522,2026-05-07T09:00:00,appointment,0.0,59.0,0,9,2,0,non_financial_low_risk
synth_02523,2026-05-07T14:00:00,reminder,0.0,60.2,0,14,2,0,non_financial_low_risk
synth_02524,2026-05-07T19:00:00,bill_payment,769.3,46.9,0,19,4,0,low_amount
synth_02525,2026-05-07T17:00:00,reminder,0.0,51.3,0,17,5,0,non_financial_low_risk
synth_02526,2026-05-07T21:00:00,appointment,0.0,62.8,0,21,6,0,non_financial_low_risk
synth_02527,2026-05-07T09:00:00,appointment,0.0,105.6,0,9,1,0,non_financial_low_risk
synth_02528,2026-05-07T16:00:00,bill_payment,73.0,5.2,1,16,2,1,deadline_override
synth_02529,2026-05-07T05:00:00,paperwork,0.0,93.3,0,5,1,0,non_financial_low_risk
synth_02530,2026-05-07T07:00:00,paperwork,0.0,79.0,0,7,2,0,non_financial_low_risk
synth_02531,2026-05-07T18:00:00,paperwork,0.0,27.0,0,18,4,0,non_financial_low_risk
synth_02532,2026-05-07T20:00:00,bill_payment,187.93,39.2,1,20,0,0,recurring_suppressed
synth_02533,2026-05-07T17:00:00,bill_payment,1168.95,9.2,1,17,5,0,recurring_suppressed
synth_02534,2026-05-07T21:00:00,appointment,0.0,18.9,0,21,4,0,non_financial_low_risk
synth_02535,2026-05-07T16:00:00,appointment,0.0,109.8,0,16,1,0,non_financial_low_risk
synth_02536,2026-05-07T09:00:00,appointment,0.0,0.8,0,9,6,0,non_financial_but_imminent
synth_02537,2026-05-07T18:00:00,bill_payment,88.32,191.8,0,18,4,0,low_amount
synth_02538,2026-05-07T17:00:00,bill_payment,2125.88,25.0,0,17,5,1,high_amount
synth_02539,2026-05-07T17:00:00,appointment,0.0,4.7,0,17,3,0,non_financial_low_risk
synth_02540,2026-05-08T13:00:00,bill_payment,3691.86,11.7,0,13,0,1,high_amount
synth_02541,2026-05-08T06:00:00,appointment,0.0,7.6,0,6,6,0,non_financial_low_risk
synth_02542,2026-05-08T03:00:00,appointment,0.0,188.9,0,3,2,0,non_financial_low_risk
synth_02543,2026-05-08T04:00:00,paperwork,0.0,24.4,0,4,1,0,non_financial_low_risk
synth_02544,2026-05-08T08:00:00,paperwork,0.0,91.0,0,8,5,0,non_financial_low_risk
synth_02545,2026-05-08T05:00:00,reminder,0.0,85.8,0,5,3,0,non_financial_low_risk
synth_02546,2026-05-08T12:00:00,bill_payment,284.6,44.0,0,12,0,0,low_amount
synth_02547,2026-05-08T06:00:00,bill_payment,650.03,10.8,1,6,6,0,recurring_suppressed
synth_02548,2026-05-08T00:00:00,paperwork,0.0,83.2,0,0,0,0,non_financial_low_risk
synth_02549,2026-05-08T01:00:00,bill_payment,17.45,3.6,0,1,3,1,deadline_override
synth_02550,2026-05-08T13:00:00,bill_payment,201.14,41.9,0,13,5,0,low_amount
synth_02551,2026-05-08T08:00:00,paperwork,0.0,12.0,0,8,2,1,non_financial_low_risk
synth_02552,2026-05-08T09:00:00,appointment,0.0,28.1,0,9,3,0,non_financial_low_risk
synth_02553,2026-05-08T04:00:00,paperwork,0.0,28.6,0,4,5,0,non_financial_low_risk
synth_02554,2026-05-08T19:00:00,reminder,0.0,53.4,0,19,1,0,non_financial_low_risk
synth_02555,2026-05-08T15:00:00,appointment,0.0,4.6,0,15,5,0,non_financial_low_risk
synth_02556,2026-05-08T01:00:00,appointment,0.0,23.3,0,1,1,0,non_financial_low_risk
synth_02557,2026-05-08T08:00:00,reminder,0.0,3.3,0,8,0,0,non_financial_low_risk
synth_02558,2026-05-08T02:00:00,appointment,0.0,36.6,0,2,1,0,non_financial_low_risk
synth_02559,2026-05-08T04:00:00,appointment,0.0,4.5,0,4,2,0,non_financial_low_risk
synth_02560,2026-05-09T12:00:00,reminder,0.0,10.9,0,12,0,0,non_financial_low_risk
synth_02561,2026-05-09T06:00:00,reminder,0.0,30.0,0,6,6,0,non_financial_low_risk
synth_02562,2026-05-09T02:00:00,reminder,0.0,54.4,0,2,4,0,non_financial_low_risk
synth_02563,2026-05-09T10:00:00,bill_payment,59.28,83.7,0,10,1,0,low_amount
synth_02564,2026-05-09T12:00:00,appointment,0.0,179.9,0,12,0,0,non_financial_low_risk
synth_02565,2026-05-09T23:00:00,bill_payment,752.94,17.6,0,23,1,0,low_amount
synth_02566,2026-05-09T03:00:00,bill_payment,48.36,34.3,0,3,3,0,low_amount
synth_02567,2026-05-09T06:00:00,reminder,0.0,13.0,0,6,5,0,non_financial_low_risk
synth_02568,2026-05-09T15:00:00,bill_payment,139.4,7.3,0,15,5,0,low_amount
synth_02569,2026-05-09T05:00:00,reminder,0.0,3.8,0,5,5,0,non_financial_low_risk
synth_02570,2026-05-09T17:00:00,appointment,0.0,82.5,0,17,6,0,non_financial_low_risk
synth_02571,2026-05-09T13:00:00,appointment,0.0,14.5,0,13,1,0,non_financial_low_risk
synth_02572,2026-05-09T07:00:00,bill_payment,277.85,68.1,0,7,6,0,low_amount
synth_02573,2026-05-09T13:00:00,bill_payment,33.15,37.6,0,13,0,0,low_amount
synth_02574,2026-05-09T23:00:00,appointment,0.0,28.7,0,23,0,0,non_financial_low_risk
synth_02575,2026-05-09T20:00:00,paperwork,0.0,37.8,0,20,3,0,non_financial_low_risk
synth_02576,2026-05-09T15:00:00,reminder,0.0,6.1,0,15,5,0,non_financial_low_risk
synth_02577,2026-05-09T12:00:00,reminder,0.0,32.9,0,12,4,0,non_financial_low_risk
synth_02578,2026-05-09T02:00:00,bill_payment,353.92,0.1,0,2,5,1,deadline_override
synth_02579,2026-05-09T21:00:00,bill_payment,213.3,8.3,0,21,6,0,low_amount
synth_02580,2026-05-10T05:00:00,bill_payment,120.16,3.6,0,5,0,1,deadline_override
synth_02581,2026-05-10T19:00:00,bill_payment,187.37,55.0,1,19,4,0,recurring_suppressed
synth_02582,2026-05-10T05:00:00,paperwork,0.0,97.2,0,5,1,0,non_financial_low_risk
synth_02583,2026-05-10T21:00:00,bill_payment,106.66,44.6,0,21,6,0,low_amount
synth_02584,2026-05-10T22:00:00,reminder,0.0,43.8,0,22,2,0,non_financial_low_risk
synth_02585,2026-05-10T20:00:00,bill_payment,46.64,34.5,0,20,0,0,low_amount
synth_02586,2026-05-10T14:00:00,appointment,0.0,37.9,0,14,6,0,non_financial_low_risk
synth_02587,2026-05-10T17:00:00,bill_payment,204.73,123.5,1,17,3,0,recurring_suppressed
synth_02588,2026-05-10T21:00:00,appointment,0.0,37.2,0,21,1,1,non_financial_low_risk
synth_02589,2026-05-10T02:00:00,appointment,0.0,15.4,0,2,4,0,non_financial_low_risk
synth_02590,2026-05-10T15:00:00,appointment,0.0,174.0,0,15,4,0,non_financial_low_risk
synth_02591,2026-05-10T22:00:00,bill_payment,25.65,118.5,0,22,6,0,low_amount
synth_02592,2026-05-10T18:00:00,paperwork,0.0,18.5,0,18,1,0,non_financial_low_risk
synth_02593,2026-05-10T17:00:00,paperwork,0.0,75.0,0,17,2,0,non_financial_low_risk
synth_02594,2026-05-10T22:00:00,bill_payment,348.19,75.5,0,22,2,0,low_amount
synth_02595,2026-05-10T12:00:00,appointment,0.0,97.1,0,12,3,0,non_financial_low_risk
synth_02596,2026-05-10T17:00:00,bill_payment,136.31,53.7,1,17,1,0,recurring_suppressed
synth_02597,2026-05-10T18:00:00,bill_payment,108.18,130.6,0,18,3,0,low_amount
synth_02598,2026-05-10T04:00:00,bill_payment,344.73,48.8,0,4,5,0,low_amount
synth_02599,2026-05-10T12:00:00,appointment,0.0,15.1,0,12,6,0,non_financial_low_risk
synth_02600,2026-05-11T18:00:00,reminder,0.0,10.4,0,18,0,0,non_financial_low_risk
synth_02601,2026-05-11T15:00:00,bill_payment,74.03,19.8,0,15,1,0,low_amount
synth_02602,2026-05-11T22:00:00,bill_payment,33.88,24.8,0,22,1,0,low_amount
synth_02603,2026-05-11T03:00:00,appointment,0.0,55.7,0,3,1,0,non_financial_low_risk
synth_02604,2026-05-11T22:00:00,reminder,0.0,5.4,0,22,3,0,non_financial_low_risk
synth_02605,2026-05-11T17:00:00,bill_payment,262.96,150.2,0,17,2,1,low_amount
synth_02606,2026-05-11T06:00:00,bill_payment,138.08,83.6,1,6,2,0,recurring_suppressed
synth_02607,2026-05-11T03:00:00,bill_payment,292.6,41.3,0,3,3,0,low_amount
synth_02608,2026-05-11T11:00:00,bill_payment,98.4,75.7,1,11,1,0,recurring_suppressed
synth_02609,2026-05-11T06:00:00,bill_payment,95.94,84.4,1,6,5,0,recurring_suppressed
synth_02610,2026-05-11T13:00:00,appointment,0.0,11.6,0,13,3,0,non_financial_low_risk
synth_02611,2026-05-11T13:00:00,reminder,0.0,4.9,0,13,3,0,non_financial_low_risk
synth_02612,2026-05-11T20:00:00,bill_payment,483.83,90.0,0,20,6,0,low_amount
synth_02613,2026-05-11T01:00:00,reminder,0.0,75.5,0,1,6,0,non_financial_low_risk
synth_02614,2026-05-11T03:00:00,appointment,0.0,45.9,0,3,5,0,non_financial_low_risk
synth_02615,2026-05-11T23:00:00,appointment,0.0,3.0,0,23,6,0,non_financial_low_risk
synth_02616,2026-05-11T04:00:00,appointment,0.0,15.2,0,4,1,0,non_financial_low_risk
synth_02617,2026-05-11T11:00:00,appointment,0.0,93.2,0,11,3,0,non_financial_low_risk
synth_02618,2026-05-11T01:00:00,bill_payment,27.89,79.6,0,1,2,0,low_amount
synth_02619,2026-05-11T14:00:00,appointment,0.0,25.8,0,14,4,0,non_financial_low_risk
synth_02620,2026-05-12T23:00:00,bill_payment,43.1,19.8,0,23,5,0,low_amount
synth_02621,2026-05-12T13:00:00,appointment,0.0,63.4,0,13,2,0,non_financial_low_risk
synth_02622,2026-05-12T19:00:00,bill_payment,419.38,9.4,1,19,0,0,recurring_suppressed
synth_02623,2026-05-12T10:00:00,paperwork,0.0,26.8,0,10,0,0,non_financial_low_risk
synth_02624,2026-05-12T01:00:00,reminder,0.0,102.8,0,1,1,0,non_financial_low_risk
synth_02625,2026-05-12T04:00:00,bill_payment,34.92,12.7,0,4,5,0,low_amount
synth_02626,2026-05-12T10:00:00,reminder,0.0,84.2,0,10,6,0,non_financial_low_risk
synth_02627,2026-05-12T13:00:00,bill_payment,78.3,35.4,0,13,4,0,low_amount
synth_02628,2026-05-12T09:00:00,appointment,0.0,16.0,0,9,6,0,non_financial_low_risk
synth_02629,2026-05-12T19:00:00,appointment,0.0,23.4,0,19,5,0,non_financial_low_risk
synth_02630,2026-05-12T07:00:00,appointment,0.0,91.2,0,7,3,0,non_financial_low_risk
synth_02631,2026-05-12T09:00:00,appointment,0.0,27.9,0,9,5,0,non_financial_low_risk
synth_02632,2026-05-12T16:00:00,paperwork,0.0,6.7,0,16,5,0,non_financial_low_risk
synth_02633,2026-05-12T02:00:00,reminder,0.0,16.3,0,2,4,0,non_financial_low_risk
synth_02634,2026-05-12T03:00:00,paperwork,0.0,59.0,0,3,5,0,non_financial_low_risk
synth_02635,2026-05-12T19:00:00,paperwork,0.0,6.5,0,19,1,0,non_financial_low_risk
synth_02636,2026-05-12T19:00:00,appointment,0.0,47.3,0,19,0,0,non_financial_low_risk
synth_02637,2026-05-12T16:00:00,paperwork,0.0,104.0,0,16,1,0,non_financial_low_risk
synth_02638,2026-05-12T17:00:00,appointment,0.0,10.9,0,17,3,0,non_financial_low_risk
synth_02639,2026-05-12T12:00:00,appointment,0.0,69.9,0,12,4,0,non_financial_low_risk
synth_02640,2026-05-13T05:00:00,appointment,0.0,9.3,0,5,2,0,non_financial_low_risk
synth_02641,2026-05-13T12:00:00,bill_payment,308.41,47.4,0,12,1,0,low_amount
synth_02642,2026-05-13T19:00:00,reminder,0.0,18.9,0,19,0,0,non_financial_low_risk
synth_02643,2026-05-13T14:00:00,paperwork,0.0,53.2,0,14,3,0,non_financial_low_risk
synth_02644,2026-05-13T12:00:00,appointment,0.0,62.8,0,12,0,0,non_financial_low_risk
synth_02645,2026-05-13T21:00:00,bill_payment,130.35,30.4,1,21,1,0,recurring_suppressed
synth_02646,2026-05-13T18:00:00,paperwork,0.0,62.5,0,18,5,0,non_financial_low_risk
synth_02647,2026-05-13T06:00:00,bill_payment,72.91,149.1,0,6,5,0,low_amount
synth_02648,2026-05-13T02:00:00,bill_payment,39.85,19.0,0,2,5,0,low_amount
synth_02649,2026-05-13T05:00:00,appointment,0.0,7.5,0,5,2,0,non_financial_low_risk
synth_02650,2026-05-13T18:00:00,paperwork,0.0,13.5,0,18,6,0,non_financial_low_risk
synth_02651,2026-05-13T20:00:00,bill_payment,172.88,26.0,0,20,3,0,low_amount
synth_02652,2026-05-13T12:00:00,reminder,0.0,11.9,0,12,2,0,non_financial_low_risk
synth_02653,2026-05-13T15:00:00,bill_payment,14.19,41.4,0,15,4,0,low_amount
synth_02654,2026-05-13T00:00:00,bill_payment,965.09,90.4,0,0,1,1,high_amount
synth_02655,2026-05-13T16:00:00,bill_payment,57.21,52.7,0,16,3,0,low_amount
synth_02656,2026-05-13T16:00:00,bill_payment,1274.0,7.1,0,16,1,1,high_amount
synth_02657,2026-05-13T01:00:00,bill_payment,50.18,62.7,0,1,4,0,low_amount
synth_02658,2026-05-13T16:00:00,bill_payment,132.92,55.6,0,16,4,0,low_amount
synth_02659,2026-05-13T21:00:00,bill_payment,459.31,61.5,0,21,4,0,low_amount
synth_02660,2026-05-14T01:00:00,bill_payment,355.05,76.9,0,1,1,1,low_amount
synth_02661,2026-05-14T12:00:00,reminder,0.0,12.9,0,12,5,0,non_financial_low_risk
synth_02662,2026-05-14T10:00:00,appointment,0.0,75.9,0,10,0,0,non_financial_low_risk
synth_02663,2026-05-14T04:00:00,bill_payment,760.93,126.7,1,4,5,0,recurring_suppressed
synth_02664,2026-05-14T18:00:00,paperwork,0.0,62.8,0,18,5,0,non_financial_low_risk
synth_02665,2026-05-14T06:00:00,bill_payment,72.76,50.9,0,6,0,0,low_amount
synth_02666,2026-05-14T18:00:00,bill_payment,30.0,30.5,1,18,3,0,recurring_suppressed
synth_02667,2026-05-14T01:00:00,reminder,0.0,7.5,0,1,5,0,non_financial_low_risk
synth_02668,2026-05-14T14:00:00,bill_payment,79.33,55.7,0,14,3,0,low_amount
synth_02669,2026-05-14T19:00:00,appointment,0.0,2.6,0,19,6,0,non_financial_low_risk
synth_02670,2026-05-14T03:00:00,bill_payment,43.66,6.7,1,3,4,0,recurring_suppressed
synth_02671,2026-05-14T07:00:00,bill_payment,514.91,124.7,0,7,1,0,low_amount
synth_02672,2026-05-14T09:00:00,paperwork,0.0,11.6,0,9,4,0,non_financial_low_risk
synth_02673,2026-05-14T16:00:00,bill_payment,26.19,52.5,0,16,0,0,low_amount
synth_02674,2026-05-14T02:00:00,paperwork,0.0,9.3,0,2,2,1,non_financial_low_risk
synth_02675,2026-05-14T16:00:00,appointment,0.0,24.1,0,16,1,0,non_financial_low_risk
synth_02676,2026-05-14T10:00:00,reminder,0.0,41.2,0,10,1,0,non_financial_low_risk
synth_02677,2026-05-14T23:00:00,bill_payment,264.05,21.9,0,23,3,0,low_amount
synth_02678,2026-05-14T21:00:00,bill_payment,558.3,78.6,1,21,4,0,recurring_suppressed
synth_02679,2026-05-14T14:00:00,bill_payment,307.75,0.8,1,14,0,1,deadline_override
synth_02680,2026-05-15T04:00:00,bill_payment,919.33,37.2,0,4,1,1,high_amount
synth_02681,2026-05-15T03:00:00,bill_payment,69.74,31.6,1,3,2,0,recurring_suppressed
synth_02682,2026-05-15T08:00:00,appointment,0.0,39.1,0,8,0,0,non_financial_low_risk
synth_02683,2026-05-15T23:00:00,appointment,0.0,28.1,0,23,0,0,non_financial_low_risk
synth_02684,2026-05-15T07:00:00,reminder,0.0,1.1,0,7,1,1,non_financial_but_imminent
synth_02685,2026-05-15T05:00:00,bill_payment,2603.16,20.1,1,5,6,1,high_amount
synth_02686,2026-05-15T22:00:00,appointment,0.0,0.4,0,22,5,1,non_financial_but_imminent
synth_02687,2026-05-15T20:00:00,bill_payment,10,150.6,0,20,3,0,low_amount
synth_02688,2026-05-15T02:00:00,reminder,0.0,17.7,0,2,2,0,non_financial_low_risk
synth_02689,2026-05-15T11:00:00,appointment,0.0,299.3,0,11,2,0,non_financial_low_risk
synth_02690,2026-05-15T08:00:00,bill_payment,59.11,5.4,0,8,3,1,deadline_override
synth_02691,2026-05-15T01:00:00,bill_payment,232.56,76.6,0,1,1,1,low_amount
synth_02692,2026-05-15T17:00:00,reminder,0.0,75.5,0,17,1,0,non_financial_low_risk
synth_02693,2026-05-15T17:00:00,bill_payment,256.29,8.5,0,17,0,0,low_amount
synth_02694,2026-05-15T14:00:00,paperwork,0.0,53.2,0,14,0,0,non_financial_low_risk
synth_02695,2026-05-15T14:00:00,bill_payment,304.47,10.4,1,14,0,0,recurring_suppressed
synth_02696,2026-05-15T02:00:00,appointment,0.0,12.5,0,2,0,0,non_financial_low_risk
synth_02697,2026-05-15T06:00:00,bill_payment,145.65,24.6,1,6,0,1,recurring_suppressed
synth_02698,2026-05-15T22:00:00,bill_payment,19.54,54.2,0,22,3,0,low_amount
synth_02699,2026-05-15T17:00:00,appointment,0.0,11.0,0,17,0,0,non_financial_low_risk
synth_02700,2026-05-16T06:00:00,reminder,0.0,78.1,0,6,4,0,non_financial_low_risk
synth_02701,2026-05-16T14:00:00,paperwork,0.0,120.9,0,14,2,0,non_financial_low_risk
synth_02702,2026-05-16T04:00:00,reminder,0.0,27.6,0,4,0,0,non_financial_low_risk
synth_02703,2026-05-16T01:00:00,bill_payment,84.09,92.3,1,1,2,0,recurring_suppressed
synth_02704,2026-05-16T03:00:00,bill_payment,87.03,42.7,0,3,0,0,low_amount
synth_02705,2026-05-16T08:00:00,appointment,0.0,30.2,0,8,0,1,non_financial_low_risk
synth_02706,2026-05-16T17:00:00,appointment,0.0,42.3,0,17,6,0,non_financial_low_risk
synth_02707,2026-05-16T08:00:00,bill_payment,789.07,93.7,0,8,4,1,low_amount
synth_02708,2026-05-16T19:00:00,bill_payment,225.61,79.2,1,19,6,0,recurring_suppressed
synth_02709,2026-05-16T16:00:00,reminder,0.0,73.4,0,16,3,0,non_financial_low_risk
synth_02710,2026-05-16T18:00:00,appointment,0.0,10.6,0,18,3,0,non_financial_low_risk
synth_02711,2026-05-16T17:00:00,paperwork,0.0,23.1,0,17,5,0,non_financial_low_risk
synth_02712,2026-05-16T01:00:00,bill_payment,115.9,11.7,1,1,3,0,recurring_suppressed
synth_02713,2026-05-16T23:00:00,bill_payment,80.68,18.7,1,23,5,0,recurring_suppressed
synth_02714,2026-05-16T18:00:00,appointment,0.0,43.4,0,18,4,0,non_financial_low_risk
synth_02715,2026-05-16T00:00:00,reminder,0.0,28.4,0,0,0,0,non_financial_low_risk
synth_02716,2026-05-16T13:00:00,reminder,0.0,8.7,0,13,6,0,non_financial_low_risk
synth_02717,2026-05-16T14:00:00,appointment,0.0,1.3,0,14,0,1,non_financial_but_imminent
synth_02718,2026-05-16T05:00:00,paperwork,0.0,37.3,0,5,0,0,non_financial_low_risk
synth_02719,2026-05-16T20:00:00,bill_payment,21.62,1.3,0,20,2,1,deadline_override
synth_02720,2026-05-17T02:00:00,reminder,0.0,132.3,0,2,1,0,non_financial_low_risk
synth_02721,2026-05-17T16:00:00,paperwork,0.0,45.8,0,16,4,0,non_financial_low_risk
synth_02722,2026-05-17T04:00:00,reminder,0.0,42.2,0,4,0,0,non_financial_low_risk
synth_02723,2026-05-17T00:00:00,bill_payment,150.91,16.4,0,0,6,0,low_amount
synth_02724,2026-05-17T05:00:00,bill_payment,171.81,14.5,0,5,6,0,low_amount
synth_02725,2026-05-17T16:00:00,reminder,0.0,103.2,0,16,4,0,non_financial_low_risk
synth_02726,2026-05-17T00:00:00,bill_payment,10,37.2,1,0,2,0,recurring_suppressed
synth_02727,2026-05-17T06:00:00,bill_payment,53.64,84.7,1,6,3,0,recurring_suppressed
synth_02728,2026-05-17T16:00:00,bill_payment,68.32,52.9,0,16,3,0,low_amount
synth_02729,2026-05-17T19:00:00,appointment,0.0,75.2,0,19,5,0,non_financial_low_risk
synth_02730,2026-05-17T23:00:00,reminder,0.0,7.8,0,23,6,0,non_financial_low_risk
synth_02731,2026-05-17T15:00:00,reminder,0.0,53.3,0,15,5,0,non_financial_low_risk
synth_02732,2026-05-17T02:00:00,bill_payment,184.48,6.0,0,2,6,1,deadline_override
synth_02733,2026-05-17T15:00:00,bill_payment,113.08,38.5,1,15,2,0,recurring_suppressed
synth_02734,2026-05-17T07:00:00,paperwork,0.0,38.7,0,7,2,0,non_financial_low_risk
synth_02735,2026-05-17T21:00:00,bill_payment,393.68,76.7,0,21,5,0,low_amount
synth_02736,2026-05-17T17:00:00,bill_payment,98.46,86.5,0,17,1,0,low_amount
synth_02737,2026-05-17T08:00:00,reminder,0.0,26.9,0,8,3,0,non_financial_low_risk
synth_02738,2026-05-17T05:00:00,bill_payment,130.99,19.8,0,5,2,0,low_amount
synth_02739,2026-05-17T18:00:00,bill_payment,208.37,38.0,1,18,6,0,recurring_suppressed
synth_02740,2026-05-18T13:00:00,bill_payment,79.73,12.4,1,13,1,0,recurring_suppressed
synth_02741,2026-05-18T02:00:00,bill_payment,168.85,3.4,1,2,0,1,deadline_override
synth_02742,2026-05-18T11:00:00,bill_payment,668.22,67.8,0,11,5,0,low_amount
synth_02743,2026-05-18T06:00:00,appointment,0.0,81.0,0,6,5,0,non_financial_low_risk
synth_02744,2026-05-18T07:00:00,bill_payment,137.1,0.0,1,7,0,1,deadline_override
synth_02745,2026-05-18T05:00:00,bill_payment,153.66,72.6,0,5,2,0,low_amount
synth_02746,2026-05-18T10:00:00,bill_payment,95.91,6.4,1,10,5,1,recurring_suppressed
synth_02747,2026-05-18T15:00:00,bill_payment,183.49,3.1,0,15,5,1,deadline_override
synth_02748,2026-05-18T19:00:00,appointment,0.0,57.8,0,19,4,0,non_financial_low_risk
synth_02749,2026-05-18T17:00:00,appointment,0.0,2.1,0,17,5,1,non_financial_low_risk
synth_02750,2026-05-18T13:00:00,bill_payment,309.85,15.2,0,13,4,0,low_amount
synth_02751,2026-05-18T12:00:00,bill_payment,68.97,9.8,0,12,2,0,low_amount
synth_02752,2026-05-18T07:00:00,appointment,0.0,37.1,0,7,5,0,non_financial_low_risk
synth_02753,2026-05-18T09:00:00,bill_payment,221.34,127.9,0,9,5,0,low_amount
synth_02754,2026-05-18T03:00:00,bill_payment,98.7,18.1,0,3,0,0,low_amount
synth_02755,2026-05-18T01:00:00,paperwork,0.0,54.6,0,1,6,0,non_financial_low_risk
synth_02756,2026-05-18T22:00:00,appointment,0.0,21.5,0,22,3,0,non_financial_low_risk
synth_02757,2026-05-18T07:00:00,bill_payment,37.03,26.4,0,7,6,0,low_amount
synth_02758,2026-05-18T12:00:00,paperwork,0.0,38.9,0,12,1,0,non_financial_low_risk
synth_02759,2026-05-18T12:00:00,bill_payment,24.68,19.1,0,12,3,1,low_amount
synth_02760,2026-05-19T18:00:00,bill_payment,295.52,79.0,1,18,2,0,recurring_suppressed
synth_02761,2026-05-19T23:00:00,bill_payment,102.17,96.2,0,23,6,0,low_amount
synth_02762,2026-05-19T00:00:00,bill_payment,147.68,74.7,1,0,6,0,recurring_suppressed
synth_02763,2026-05-19T00:00:00,bill_payment,118.3,67.8,0,0,4,0,low_amount
synth_02764,2026-05-19T07:00:00,reminder,0.0,70.1,0,7,1,0,non_financial_low_risk
